2.400000000000000000e+01,2.581961724453919871e+01,8.840763095999999580e-04,-1.663909526485759827e+01,1.267260106299999923e-03,9.534246272587000304e-01,2.432262586439999999e-02,1.957000000000000000e+03,5.469230476472592556e-03
2.500000000000000000e+01,2.983905711146460149e+01,1.058875698499999948e-03,-1.401726570112110082e+01,1.281694698499999917e-03,9.893394453250999865e-01,2.762974365359999879e-02,2.267000000000000000e+03,9.816891443997201316e-03
2.600000000000000000e+01,2.773861359954689831e+01,7.989138854500000067e-03,-1.014001374027020042e+01,8.982134876700000048e-03,2.480549951901999950e-01,4.478033568550000149e-02,4.720000000000000000e+02,5.817425472817421700e-03
2.700000000000000000e+01,1.962269978629770151e+01,8.831216514999999483e-04,-1.357040341990069976e+01,1.047864234300000105e-03,1.436418169003800038e+00,3.284109982720000154e-02,1.323000000000000000e+03,6.508743461640465432e-03
2.800000000000000000e+01,3.767390647809749993e+01,3.928089442799999852e-03,-9.184328560375899286e+00,4.359500306799999995e-03,9.184540738783000258e-01,8.632193832800000299e-02,3.356000000000000000e+03,3.826273108989310893e-03
2.900000000000000000e+01,1.990340038428080049e+01,4.996168496999999799e-03,-2.926256460439509866e+01,6.538262827299999753e-03,1.558336494465999977e-01,2.309513397429999865e-02,2.762000000000000000e+03,5.736394835088709683e-03
3.000000000000000000e+01,2.818837494533289956e+01,8.535858279999999649e-04,-3.780119808375339829e+01,1.482284153100000071e-03,1.388263884354300037e+00,4.396383648269999722e-02,4.191000000000000000e+03,1.902952333408791750e-03
3.100000000000000000e+01,3.342464113418719762e+01,1.686803937900000026e-03,-2.294798648852779976e+01,2.082317418500000041e-03,3.924430984980999959e-01,1.842579951170000147e-02,3.397000000000000000e+03,5.856281972634630895e-04
3.200000000000000000e+01,1.773791873954180076e+01,9.077169412000000255e-04,-3.623333166805870320e+01,1.739250865499999922e-03,1.077423042219300076e+00,4.063508893259999699e-02,4.275000000000000000e+03,1.067216899094970695e-02
3.300000000000000000e+01,3.785479248372089955e+01,5.967537890600000186e-03,-1.762738568993760069e+01,4.874409787900000138e-03,3.175766612998000005e-01,2.673579864170000028e-02,3.492000000000000000e+03,1.020445930482489355e-02
3.400000000000000000e+01,3.009594034929000017e+01,2.027297641500000209e-03,-1.913059690495510168e+01,2.628924568400000175e-03,2.973744280066000223e-01,1.978605068260000030e-02,3.896000000000000000e+03,5.284220993021970271e-03
3.500000000000000000e+01,3.438414253998529801e+01,8.135034362699999563e-03,-8.131054130981700823e+00,7.685445288200000273e-03,7.144016843671999739e-01,8.146474139010000115e-02,1.378000000000000000e+03,5.377681314063540406e-03
3.600000000000000000e+01,3.461811735793669698e+01,3.906612030299999767e-03,-2.223721701007260165e+01,4.691356284000000425e-03,2.030482021779000112e-01,2.131463699319999933e-02,1.938000000000000000e+03,8.741217399679016356e-03
3.700000000000000000e+01,3.837994880491400096e+01,1.705448842299999964e-03,-1.035671700092190051e+01,1.956502869000000151e-03,1.539556298466699946e+00,7.386794533710000499e-02,3.885000000000000000e+03,5.374947811660239598e-03
3.800000000000000000e+01,2.596506128487740028e+01,3.916126333200000385e-03,-2.150600359107599857e+01,4.858085562800000014e-03,1.561393433232000083e-01,1.785282051559999861e-02,3.449000000000000000e+03,2.452798975252907469e-03
3.900000000000000000e+01,1.715151303260229909e+01,6.603503493000000349e-04,-1.055241372511659925e+01,8.337210833999999550e-04,2.589834443207299941e+00,4.471911783799999845e-02,3.163000000000000000e+03,2.099431775316311279e-03
4.000000000000000000e+01,3.567293134150759926e+01,3.948930585100000369e-03,-2.149030811605960167e+01,4.395188319200000159e-03,2.032113680659999866e-01,2.502153342590000135e-02,5.560000000000000000e+02,6.154511429192429522e-03
4.100000000000000000e+01,1.942163876354209862e+01,4.463873480299999572e-03,-2.627616890377120029e+01,5.781449632100000083e-03,1.814567750699999926e-01,1.868908355269999905e-02,1.392000000000000000e+03,2.000002078934368013e-03
4.200000000000000000e+01,7.943381402209800157e+00,3.594320114800000042e-03,-2.854868270993819834e+01,5.103748313999999578e-03,4.042948245303999988e-01,4.038051302850000079e-02,2.684000000000000000e+03,2.911532983539226720e-03
4.300000000000000000e+01,3.714414750404579735e+01,1.973276374100000046e-03,-2.644931589926429893e+01,2.408764226599999919e-03,3.890899880938999966e-01,2.497900193729999871e-02,4.171000000000000000e+03,7.374980275765634016e-03
4.400000000000000000e+01,2.089663352597679946e+01,1.713596004699999894e-03,-1.942897563500089930e+01,2.089110720199999823e-03,4.645538703086000143e-01,2.004462341240000056e-02,1.191000000000000000e+03,2.781386648239196971e-03
4.500000000000000000e+01,3.180111452218149992e+01,4.488811825499999623e-03,-3.757828343079390265e+01,7.440550979799999583e-03,3.416397887457000015e-01,4.531404880409999752e-02,6.330000000000000000e+02,3.530699065852354376e-03
4.600000000000000000e+01,2.843505425838630174e+01,4.756195714199999876e-03,-3.466230809680239844e+01,8.409168291499999337e-03,1.632999283284999881e-01,2.799137561869999985e-02,2.280000000000000000e+03,2.894164313168823190e-03
4.700000000000000000e+01,1.261162874342540086e+01,2.897651102599999896e-03,-1.432700306944239976e+01,3.770842592199999919e-03,5.941116039568999918e-01,4.345740996789999866e-02,2.108000000000000000e+03,1.014233923820205378e-02
4.800000000000000000e+01,2.882011750653250104e+01,7.106934276999999625e-04,-1.644546570712070022e+01,9.327092169000000127e-04,1.083413254569199902e+00,2.358834691529999861e-02,1.656000000000000000e+03,4.458607920392293478e-03
4.900000000000000000e+01,4.019733276581789738e+01,5.998438952400000045e-03,-1.684081654609559919e+01,6.691345912700000231e-03,3.536056013575000212e-01,4.272879544449999928e-02,9.810000000000000000e+02,9.575679814299603576e-03
5.000000000000000000e+01,1.097250438794469929e+01,1.879396587399999926e-03,-2.997721276843889981e+01,4.702912661599999676e-03,3.063991036015999980e-01,3.650155680250000145e-02,2.193000000000000000e+03,6.212267067998483196e-03
5.100000000000000000e+01,3.038743911968530043e+01,5.081905570300000209e-03,-1.301727913353320076e+01,5.012660072099999961e-03,3.252128381568000215e-01,3.136906208319999861e-02,1.666000000000000000e+03,3.005165854381693178e-03
5.200000000000000000e+01,1.994005631313219951e+01,4.259672237000000075e-04,-1.581509018216300078e+01,5.304989073000000114e-04,2.779177917553299793e+00,3.110178627830000042e-02,3.435000000000000000e+03,2.400611709256889308e-03
5.300000000000000000e+01,1.199046099743410032e+01,2.122003265599999803e-03,-2.817369138822530061e+01,3.069424802700000069e-03,4.887614097988000061e-01,2.921699451839999961e-02,3.775000000000000000e+03,4.297132802133609049e-03
5.400000000000000000e+01,3.081153367048399971e+01,6.001970403399999737e-03,-1.779998037227040086e+01,7.103666870400000138e-03,1.533494986466999999e-01,2.249141290030000004e-02,3.733000000000000000e+03,5.493403762188108636e-03
5.500000000000000000e+01,1.975558170840870176e+01,2.323069075599999873e-03,-2.161439115074130157e+01,4.421323773499999735e-03,2.548773977696000004e-01,1.942358518479999838e-02,4.085000000000000000e+03,4.705071517423315905e-03
5.600000000000000000e+01,1.724045017461180151e+01,2.580981689299999878e-03,-2.818200565383200029e+01,6.467040067499999802e-03,2.111985184196999987e-01,2.405836032750000020e-02,1.170000000000000000e+02,3.645894969356579165e-03
5.700000000000000000e+01,3.779467016574650273e+01,7.845711800000000277e-03,-1.254903804679010015e+01,9.382559452100000183e-03,2.225503976504999981e-01,4.680275831939999936e-02,2.680000000000000000e+03,7.571600785826975051e-03
5.800000000000000000e+01,3.704444150841020189e+01,4.179654031799999794e-03,-1.679209920150729829e+01,5.702949775599999716e-03,2.236957008888000031e-01,3.560310807969999797e-02,1.609000000000000000e+03,2.140880493296142602e-03
5.900000000000000000e+01,1.221836545203590063e+01,9.823240552999999535e-04,-1.647559005839369917e+01,1.280008978399999921e-03,1.361341806644499997e+00,3.702268550619999821e-02,6.050000000000000000e+02,2.279598560896714532e-02
6.000000000000000000e+01,3.890644803081379877e+01,1.908376930199999965e-03,-2.961097235171590114e+01,1.984804508200000046e-03,6.914364985469999558e-01,3.081904350790000066e-02,3.158000000000000000e+03,7.773954656202062760e-03
6.100000000000000000e+01,3.117904097795360130e+01,5.001104474600000065e-03,-2.267033865489139899e+01,6.015837828200000341e-03,1.102163092496999952e-01,1.840289085569999858e-02,1.738000000000000000e+03,3.128475751381451769e-03
6.200000000000000000e+01,1.075832704545410046e+01,3.766361345899999803e-03,-3.446388268124920273e+01,1.182182481269999919e-02,3.606869613486999859e-01,5.657240451860000297e-02,3.223000000000000000e+03,1.173033245837512041e-02
6.300000000000000000e+01,3.130714080605569904e+01,6.602699970200000268e-03,-9.712973599824900717e+00,6.186457517000000343e-03,4.279149575119999827e-01,4.867802986909999796e-02,3.939000000000000000e+03,5.248691704391817217e-03
6.400000000000000000e+01,7.143292594142000240e+00,5.768411409599999949e-03,-1.515896316137509992e+01,9.109399312800000106e-03,4.560442619226000027e-01,6.786589825989999825e-02,4.093000000000000000e+03,9.826161368961609452e-03
6.500000000000000000e+01,3.208833190266229707e+01,5.612474515399999697e-03,-2.515192514611149832e+01,8.448042284099999827e-03,1.029789853158000063e-01,1.880327154589999869e-02,1.351000000000000000e+03,2.856541780477750338e-03
6.600000000000000000e+01,4.015721959502120342e+01,3.841962530699999986e-03,-3.269367839045239776e+01,5.159833005599999585e-03,4.363758184604000223e-01,5.029802182060000293e-02,3.026000000000000000e+03,5.227810361106481792e-03
6.700000000000000000e+01,3.688730206244949983e+01,9.323581746000000328e-04,-1.282388634218590084e+01,1.201841313199999940e-03,1.859273679855699912e+00,3.864209617690000237e-02,2.784000000000000000e+03,3.314509757861842931e-03
6.800000000000000000e+01,3.581746148964010246e+01,2.468987085800000095e-03,-3.400372631350069952e+01,4.260115591899999582e-03,3.868538370401000126e-01,3.579946421500000003e-02,2.320000000000000000e+03,4.784076708207535104e-03
6.900000000000000000e+01,2.791771624608259827e+01,6.295002027700000342e-03,-2.436815456663089918e+01,6.930978873499999728e-03,1.354807732749999938e-01,1.683200515900000124e-02,1.186000000000000000e+03,8.300083253003137304e-03
7.000000000000000000e+01,1.897045228782980075e+01,4.217954857300000408e-03,-1.837061489730839980e+01,4.817647146599999923e-03,2.135787724684999889e-01,2.233510379979999905e-02,3.210000000000000000e+02,1.327716631702983811e-03
7.100000000000000000e+01,3.045287719246309877e+01,1.302294716699999976e-03,-2.255510335835990077e+01,1.767577285499999937e-03,3.938772052824999759e-01,1.751732751930000151e-02,5.070000000000000000e+02,3.095321686278292277e-03
7.200000000000000000e+01,3.449383880763169685e+01,1.924169889600000098e-03,-1.547508447177590085e+01,2.288858346100000173e-03,5.713815950821999889e-01,3.221865996360000206e-02,1.024000000000000000e+03,1.674261443205063600e-03
7.300000000000000000e+01,3.359009649516040241e+01,6.908652709099999574e-03,-2.051222444509980036e+01,7.930558656800000550e-03,1.431220404134999902e-01,2.081972038309999953e-02,1.887000000000000000e+03,3.839807541671732844e-04
7.400000000000000000e+01,2.925470900394309837e+01,9.072210703000000266e-04,-2.839097848716410155e+01,1.375272061200000012e-03,6.155111033982000324e-01,2.123857427790000127e-02,2.650000000000000000e+02,5.435083496084495806e-03
7.500000000000000000e+01,3.857115471032270193e+01,1.836469682499999954e-03,-2.735305725581419978e+01,2.247024310100000175e-03,5.003227008812000109e-01,2.786381993630000081e-02,3.459000000000000000e+03,1.153281277443797678e-03
7.600000000000000000e+01,2.806331031814439925e+01,5.192206118999999950e-04,-2.660633198974829838e+01,7.907510074000000111e-04,1.084033625609400087e+00,1.982944071970000124e-02,9.000000000000000000e+01,6.061439024474515359e-03
7.700000000000000000e+01,3.154857708119629933e+01,2.610106457399999878e-03,-2.440823145826150053e+01,3.849956710799999886e-03,2.376525788596000055e-01,1.884266896089999838e-02,2.754000000000000000e+03,5.292217526342561000e-04
7.800000000000000000e+01,3.548368039010580333e+01,1.040861827450000054e-02,-2.173505020676219956e+01,1.334539253060000076e-02,1.574924257229000091e-01,2.204646288990000022e-02,3.754000000000000000e+03,9.914973647763843101e-03
7.900000000000000000e+01,3.088212867143949936e+01,1.253865208820000021e-02,-1.606509022663399833e+01,1.014225617400000071e-02,1.319869605827999892e-01,2.758514867510000051e-02,2.970000000000000000e+02,6.259316205604850865e-03
8.000000000000000000e+01,3.515291232381849795e+01,5.824485519600000084e-03,-2.334791559934659944e+01,6.550634122899999696e-03,1.359942558828000081e-01,2.471918396189999936e-02,2.313000000000000000e+03,2.754150522465731617e-03
8.100000000000000000e+01,2.399293922993609840e+01,3.898928833799999820e-03,-2.732927570021499974e+01,6.699095431799999799e-03,1.410972354970000120e-01,1.799778982370000072e-02,3.631000000000000000e+03,7.024545942849722870e-03
8.200000000000000000e+01,1.779695679225210014e+01,3.526766622299999914e-03,-2.326935508079530024e+01,5.583817849099999980e-03,1.904508110918000097e-01,2.082291860869999942e-02,1.242000000000000000e+03,1.163644639395630502e-02
8.300000000000000000e+01,3.346364222880170303e+01,2.605492259500000098e-03,-1.045365156335700085e+01,3.739931195700000200e-03,6.027721192355000035e-01,5.180273767650000333e-02,4.940000000000000000e+02,1.928018477493426835e-03
8.400000000000000000e+01,3.067034729844669982e+01,3.963106621900000341e-03,-2.679439258738920060e+01,5.762800672500000346e-03,1.367408360881000040e-01,1.685407473169999934e-02,2.764000000000000000e+03,1.573669145403102732e-03
8.500000000000000000e+01,3.607281832930269871e+01,5.621918087700000094e-03,-2.595172512528009889e+01,8.589946863999999363e-03,1.370259323058999890e-01,2.227956130939999849e-02,2.330000000000000000e+03,4.724801007014311702e-03
8.600000000000000000e+01,3.826708723699370296e+01,4.204769095699999702e-03,-2.699803036668589939e+01,6.061281485500000406e-03,1.959364134864000073e-01,2.934150783729999948e-02,6.700000000000000000e+02,9.600751214398905997e-03
8.700000000000000000e+01,3.554128100755379904e+01,1.687511145599999984e-03,-2.329789962546179893e+01,1.977937051899999847e-03,4.836724045481000100e-01,2.352432538579999829e-02,1.749000000000000000e+03,4.139991404313092538e-03
8.800000000000000000e+01,1.115169182693430017e+01,2.125224822200000134e-03,-1.407273018537959963e+01,2.530530208700000009e-03,9.568163420630999561e-01,5.025153497260000102e-02,1.240000000000000000e+03,5.869553676227341928e-03
8.900000000000000000e+01,3.249146244409249817e+01,7.303575657500000276e-03,-2.156788503990350137e+01,7.339780072800000145e-03,1.292854045096999971e-01,2.185097378060000053e-02,5.190000000000000000e+02,5.793156671506449230e-03
9.000000000000000000e+01,2.506518331117559839e+01,3.273205145899999932e-03,-3.376480418937030237e+01,4.405153212899999907e-03,2.633895837524999894e-01,2.415345438860000069e-02,3.710000000000000000e+03,2.417627774994596593e-03
9.100000000000000000e+01,1.890868088712209882e+01,5.257659094000000522e-04,-3.178205966061469923e+01,7.802761732999999962e-04,1.514443661862000079e+00,2.625343309220000074e-02,3.998000000000000000e+03,1.707618175200072835e-02
9.200000000000000000e+01,1.856456033986090048e+01,2.461164553600000103e-03,-2.383626200275379858e+01,4.414416772200000123e-03,2.355660061716000064e-01,2.074841806190000013e-02,2.060000000000000000e+02,4.468508124021467083e-03
9.300000000000000000e+01,2.573992622556740173e+01,3.767550358000000023e-04,-2.551285136444390034e+01,4.946218656999999599e-04,1.553521505433500094e+00,1.890685175519999858e-02,2.194000000000000000e+03,1.572743150043017001e-03
9.400000000000000000e+01,1.681290228306540158e+01,5.008931037499999954e-03,-9.545674086072599707e+00,5.154852174500000085e-03,5.943014585579999842e-01,5.700109366660000010e-02,6.900000000000000000e+02,1.387810780700484683e-03
9.500000000000000000e+01,4.094722934385760027e+01,3.245163672399999956e-03,-2.614930088073469960e+01,4.555595332100000235e-03,3.258566096760999731e-01,3.674634360669999655e-02,2.820000000000000000e+02,2.243580250443651287e-03
9.600000000000000000e+01,3.180707837404739990e+01,1.265363703599999912e-03,-2.479425357007330177e+01,1.820843377600000037e-03,4.745377387431999883e-01,1.874686837370000136e-02,3.512000000000000000e+03,2.255271554383174015e-03
9.700000000000000000e+01,3.176553452984959947e+01,9.593821154000000458e-04,-1.822863456245489999e+01,1.070075405500000090e-03,8.383268103608000343e-01,2.138266191140000133e-02,4.020000000000000000e+03,3.783247033719242241e-03
9.800000000000000000e+01,2.310882664733890124e+01,3.468239264600000028e-03,-1.818212686794180044e+01,4.234855589099999727e-03,2.487052854377999889e-01,2.055256083700000153e-02,8.940000000000000000e+02,3.964455491290625778e-03
9.900000000000000000e+01,1.892868785122989905e+01,3.340508205100000197e-03,-1.987167982352620044e+01,3.938963861499999997e-03,2.207798253597000049e-01,2.206961429459999846e-02,1.962000000000000000e+03,1.661406750933272633e-03
1.000000000000000000e+02,2.248662850553390058e+01,3.058714936299999909e-03,-3.890795699276969799e+01,6.476322547300000093e-03,5.046925407812999920e-01,5.359918307929999876e-02,2.191000000000000000e+03,2.333463643850947847e-03
1.010000000000000000e+02,3.474094662326999838e+01,6.090309210399999854e-03,-3.367585020709309873e+01,9.645426754900000496e-03,2.447021208908000123e-01,3.344375579759999856e-02,3.890000000000000000e+02,3.174877454104753360e-03
1.020000000000000000e+02,3.181596814586410105e+01,2.675692388199999838e-03,-1.661023324648320099e+01,2.933437227099999940e-03,3.158985608623000041e-01,2.335150033589999952e-02,1.956000000000000000e+03,3.639312564309986342e-03
1.030000000000000000e+02,6.016391687216599671e+00,2.449429411600000106e-03,-2.109807074942580130e+01,3.556474208000000043e-03,6.735602942056000408e-01,5.000983892580000006e-02,3.205000000000000000e+03,8.552166159627927131e-03
1.040000000000000000e+02,2.494970020032119962e+01,3.052202859200000163e-03,-8.410544394197900786e+00,3.727368918899999928e-03,6.215289322821999640e-01,4.745849376900000000e-02,2.325000000000000000e+03,1.630142258245281936e-03
1.050000000000000000e+02,2.306311986380120160e+01,1.047722640799999931e-03,-6.895530183459300133e+00,1.216646498300000051e-03,2.799737731210900193e+00,7.174676000959999411e-02,1.785000000000000000e+03,1.755296215882402172e-03
1.060000000000000000e+02,3.121731742173160029e+01,9.457766805000000516e-04,-1.933513950531720127e+01,1.189716839099999937e-03,7.829323686606000088e-01,2.011602457290000145e-02,3.809000000000000000e+03,6.183652801277594825e-04
1.070000000000000000e+02,2.768054593476760061e+01,2.761235970999999928e-03,-3.464685508915499668e+01,5.039910893000000211e-03,3.041945920003999992e-01,2.929843728380000095e-02,3.431000000000000000e+03,6.762753273683007500e-03
1.080000000000000000e+02,3.370300272304280043e+01,1.190372864610000046e-02,-3.022160349429989878e+01,9.962244550000000712e-03,1.144076690258999940e-01,2.681900617259999967e-02,2.055000000000000000e+03,9.667800452008474751e-03
1.090000000000000000e+02,4.232414718880109916e+01,3.016314077300000143e-03,-2.097193714618050109e+01,2.938493221900000032e-03,6.457671241754000535e-01,4.709095183979999932e-02,1.086000000000000000e+03,1.278461910727558999e-02
1.100000000000000000e+02,1.128732438522779979e+01,6.169697418600000177e-03,-3.021912020351020089e+01,1.156526625359999977e-02,2.490002376730000022e-01,3.449648749780000190e-02,2.978000000000000000e+03,2.065920400719847491e-02
1.110000000000000000e+02,3.334251938622760036e+01,1.122824636100000061e-03,-1.638513196132370098e+01,1.381719064800000004e-03,8.071593254658999683e-01,2.475438484629999963e-02,1.508000000000000000e+03,9.044937647886234101e-04
1.120000000000000000e+02,2.609985549874170019e+01,6.306970680999999732e-03,-3.797406482188070243e+01,8.845521193199999688e-03,2.778896775554000054e-01,4.142799112139999851e-02,1.208000000000000000e+03,5.159370961507094358e-03
1.130000000000000000e+02,2.797225679483770122e+01,3.803996541300000075e-03,-3.213327948776070286e+01,6.698747735400000132e-03,1.971951090805000029e-01,2.411263528100000136e-02,1.251000000000000000e+03,4.967185175232795985e-03
1.140000000000000000e+02,1.815968861821999880e+01,4.583037079299999601e-03,-2.797965597431889861e+01,8.909952451499999343e-03,9.070147235570000244e-02,1.989175853530000121e-02,1.611000000000000000e+03,2.934554831148012202e-03
1.150000000000000000e+02,2.644739487798549860e+01,4.286471054599999900e-03,-3.335777334404979655e+01,7.391178661299999987e-03,1.351357320570999998e-01,2.625852295130000000e-02,3.354000000000000000e+03,6.613416717503006227e-03
1.160000000000000000e+02,1.111154735407870042e+01,4.770979480999999875e-04,-2.220690972334550040e+01,7.020492089000000000e-04,2.249792050065200222e+00,3.747724164979999995e-02,4.134000000000000000e+03,8.079217924430056458e-03
1.170000000000000000e+02,2.351569919568510159e+01,1.245511943300000104e-03,-3.100997746288789969e+01,2.372039987800000048e-03,3.799014650224000200e-01,2.131036019650000071e-02,2.111000000000000000e+03,9.319353843636680318e-03
1.180000000000000000e+02,3.161785533836280138e+01,5.376307111499999646e-03,-1.835624006266510122e+01,6.557213607300000323e-03,1.857593939407999883e-01,2.134636630330000173e-02,3.151000000000000000e+03,7.486378940455284091e-03
1.190000000000000000e+02,2.744894354149279891e+01,9.659859176999999533e-03,-3.913609701091029791e+01,9.281659023699999692e-03,3.449102703354000043e-01,5.844581254009999921e-02,2.404000000000000000e+03,3.981201414840060925e-03
1.200000000000000000e+02,2.757647016701849907e+01,4.451703104400000360e-03,-2.821413890679789915e+01,6.535324837500000247e-03,1.394197678119999950e-01,1.806496451180000101e-02,1.836000000000000000e+03,2.568670455101126817e-03
1.210000000000000000e+02,4.222360090101670238e+01,6.900006525100000135e-03,-2.584896137702110153e+01,8.599957498100000569e-03,2.172067061898000084e-01,4.128607481459999756e-02,2.535000000000000000e+03,3.448964771343320922e-03
1.220000000000000000e+02,2.739971738453930072e+01,4.350823428899999908e-03,-3.150409818721410105e+01,6.710659227899999982e-03,1.601849786094000083e-01,2.190010174309999988e-02,2.935000000000000000e+03,2.546929516105446867e-03
1.230000000000000000e+02,3.354244606014739816e+01,3.815277720999999777e-04,-2.553666140239660010e+01,4.980248970999999860e-04,2.692746788582000006e-01,1.944088426970000047e-02,3.270000000000000000e+02,1.242073232827582089e-03
1.240000000000000000e+02,4.224886214966989684e+01,4.853002526299999599e-03,-3.125984144037320078e+01,5.645767144300000220e-03,3.451499440403000274e-01,5.042365421009999821e-02,3.785000000000000000e+03,4.063369461435691575e-03
1.250000000000000000e+02,1.686088526584340030e+01,1.616888039399999892e-03,-1.552069704324840060e+01,2.267941997400000145e-03,7.270073595521000520e-01,3.148888098190000262e-02,3.877000000000000000e+03,7.313192521181773563e-03
1.260000000000000000e+02,3.637315287834110222e+01,3.652466890900000086e-03,-1.213105541994930014e+01,5.739466348500000051e-03,4.448876055820999986e-01,4.955322880980000261e-02,3.329000000000000000e+03,7.214007762337050836e-03
1.270000000000000000e+02,4.025231132532619682e+01,7.774759279899999889e-03,-2.163235889099399856e+01,9.768598393300000071e-03,2.208866149887999952e-01,3.543255360219999678e-02,4.100000000000000000e+01,4.641608573826221107e-03
